code,coding_term,ACE_indicator_code,indicator_specific,indicator_1,indicator_2,domain,code_original,severity,cut_off,scale,reference_std,individual,system
3555,"Contusion, ear",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE05.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
12770,Cerebral laceration and contusion,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,S61..00,"30pre/60post,days","",Aslt_algo_2,"",2,read
25699,Relationship counselling,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,6747.00,"30pre/60post,days","",Aslt_algo_2,2,2,read
21433,Husband committed adultery,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,13HV313,"30pre/60post,days","",Aslt_algo_2,2,2,read
28985,Referral to marriage guidance counsellor,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,ZL73300,"30pre/60post,days","",Aslt_algo_2,"",2,read
25555,Seen by forensic psychiatrist,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,ZL9D200,"30pre/60post,days","",Aslt_algo_2,"",2,read
25272,[V]Other parent-child problems,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,ZV61300,"30pre/60post,days","",Aslt_algo_2,2,2,read
29544,Marital trouble,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,13H4.11,"30pre/60post,days","",Aslt_algo_2,"",2,read
20428,[V]Parent - child conflict,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,ZV61213,"30pre/60post,days","",Aslt_algo_2,2,2,read
20536,Affair ended,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,13HV100,"30pre/60post,days","",Aslt_algo_2,2,2,read
15313,Maladjustment to married life,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,13H4300,"30pre/60post,days","",Aslt_algo_2,2,2,read
34771,Extra-marital problems,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,13HV.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
39651,Spouse committed adultery,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,13HV300,"30pre/60post,days","",Aslt_algo_2,"",2,read
97320,Seen by forensic psychiatrist,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,9NlG.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
36318,"Contusion, scapular area",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE30100,"30pre/60post,days","",Aslt_algo_2,"",2,read
29543,Marital reconciliation,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,13H5.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
21537,Forensic examination,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,4K7..00,"30pre/60post,days","",Aslt_algo_2,"",2,read
37479,"Contusion, interscapular region",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE23000,"30pre/60post,days","",Aslt_algo_2,"",2,read
32625,Under care of forensic psychiatrist,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,ZL1B200,"30pre/60post,days","",Aslt_algo_2,"",2,read
36594,"Contusion, hip and thigh NOS",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE40z00,"30pre/60post,days","",Aslt_algo_2,"",2,read
42400,Wife committed adultery,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,13HV312,"30pre/60post,days","",Aslt_algo_2,"",2,read
72941,Forensic psychiatry,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,9bA3.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
48325,Cerebellar laceration and contusion,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,S61..11,"30pre/60post,days","",Aslt_algo_2,"",2,read
42692,Cerebral laceration and contusion NOS,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,S61z.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
16802,[V]Problems with aged parents,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,ZV61411,"30pre/60post,days","",Aslt_algo_2,"",2,read
42383,Stepparent relationship problem,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,13HP500,"30pre/60post,days","",Aslt_algo_2,"",2,read
27434,Lover taken,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,13HV011,"30pre/60post,days","",Aslt_algo_2,"",2,read
30950,Row with wife,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,13H4213,"30pre/60post,days","",Aslt_algo_2,"",2,read
107688,Seen by forensic psychologist,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,9N2W100,"30pre/60post,days","",Aslt_algo_2,"",2,read
25554,Discharge by forensic psychiatrist,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,ZLD2c00,"30pre/60post,days","",Aslt_algo_2,"",2,read
94758,Discharge from forensic psychiatry service,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,ZLE9200,"30pre/60post,days","",Aslt_algo_2,"",2,read
111183,Health visitor antenatal visit declined,IPV6,Health visitor increasing concern,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,8IHD.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
56178,Mistress taken,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,13HV012,"30pre/60post,days","",Aslt_algo_2,"",2,read
94555,Discharge by marriage guidance counsellor,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,ZLD1300,"30pre/60post,days","",Aslt_algo_2,"",2,read
66821,[V]Problems in relationship with parents and in-laws,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,ZV61A00,"30pre/60post,days","",Aslt_algo_2,"",2,read
57037,Forensic examination NOS,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,4K7Z.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
105701,Cortex laceration and contusion,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,S61..12,"30pre/60post,days","",Aslt_algo_2,"",2,read
112180,DNA health visitor 3 to 4 month contact with family,IPV6,Health visitor increasing concern,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,9NFb100,"30pre/60post,days","",Aslt_algo_2,"",2,read
99586,Wardrobe mistress,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,0A86.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
34422,First annual visit by health visitor,IPV6,Seen by/referral to health visitor,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,9NFF.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
64232,Health visitor report,IPV6,Seen by/referral to health visitor,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,9b0I.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
33533,Referred by health visitor,IPV6,Seen by/referral to health visitor,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,9N66.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
9236,Seen by health visitor,IPV6,Seen by/referral to health visitor,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,9N23.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
107946,Under care of health visiting service - Universal,IPV6,Seen by/referral to health visitor,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,9Ngl000,"30pre/60post,days","",Aslt_algo_2,"",2,read
47065,Under care of health visitor,IPV6,Seen by/referral to health visitor,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,9NNN.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
52397,[X]Contusion of other and unspecified parts of foot,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,Syu9000,"30pre/60post,days","",Aslt_algo_2,"",2,read
52772,[X]Contusion of other and unspecified parts of lower leg,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,Syu8000,"30pre/60post,days","",Aslt_algo_2,"",2,read
59606,[X]Contusion of other parts of wrist and hand,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,Syu6000,"30pre/60post,days","",Aslt_algo_2,"",2,read
21263,Bruise of ear,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE05.11,"30pre/60post,days","",Aslt_algo_2,"",2,read
34284,Bruise of mandibular joint area,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE06.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
46591,Bruise of periocular tissue,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE11.12,"30pre/60post,days","",Aslt_algo_2,"",2,read
27711,Bruises easily,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,16B2.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
1084,Contusion (bruise) with intact skin,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE...00,"30pre/60post,days","",Aslt_algo_2,"",2,read
29889,"Contusion hand, dorsum",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE32300,"30pre/60post,days","",Aslt_algo_2,"",2,read
30204,"Contusion hand, palm",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE32200,"30pre/60post,days","",Aslt_algo_2,"",2,read
17087,Contusion of coccyx,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE23300,"30pre/60post,days","",Aslt_algo_2,"",2,read
6996,"Contusion of face, scalp and neck, excluding eye(s)",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE0..00,"30pre/60post,days","",Aslt_algo_2,"",2,read
97729,Contusion of infraorbital nerve,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SJ18.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
22308,Contusion of lower back,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE23200,"30pre/60post,days","",Aslt_algo_2,"",2,read
30733,Contusion of lower back,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE23112,"30pre/60post,days","",Aslt_algo_2,"",2,read
8896,Contusion of toe(s) with damage to nail,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SD7y200,"30pre/60post,days","",Aslt_algo_2,"",2,read
25560,"Contusion with skin intact, NOS",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SEz..00,"30pre/60post,days","",Aslt_algo_2,"",2,read
12068,Contusion wrist or hand,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE32.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
57061,"Contusion wrist, dorsum",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE32500,"30pre/60post,days","",Aslt_algo_2,"",2,read
45488,"Contusion wrist, volar",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE32400,"30pre/60post,days","",Aslt_algo_2,"",2,read
14906,"Contusion, abdominal wall",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE22.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
37495,"Contusion, abdominal wall NOS",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE22z00,"30pre/60post,days","",Aslt_algo_2,"",2,read
5139,"Contusion, ankle",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE42100,"30pre/60post,days","",Aslt_algo_2,"",2,read
29090,"Contusion, ankle and foot NOS",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE42z00,"30pre/60post,days","",Aslt_algo_2,"",2,read
44597,"Contusion, ankle and foot, excluding toe(s)",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE42.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
61258,"Contusion, axillary area",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE30200,"30pre/60post,days","",Aslt_algo_2,"",2,read
5586,"Contusion, back",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE23.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
12796,"Contusion, back NOS",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE23z00,"30pre/60post,days","",Aslt_algo_2,"",2,read
12503,"Contusion, breast",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE20.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
6998,"Contusion, buttock",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE23100,"30pre/60post,days","",Aslt_algo_2,"",2,read
17978,"Contusion, cheek",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE01.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
4954,"Contusion, chest wall",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE21.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
53075,"Contusion, clavicular area",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE30400,"30pre/60post,days","",Aslt_algo_2,"",2,read
43606,"Contusion, elbow and forearm NOS",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE31z00,"30pre/60post,days","",Aslt_algo_2,"",2,read
11254,"Contusion, elbow area",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE31100,"30pre/60post,days","",Aslt_algo_2,"",2,read
7402,"Contusion, elbow or forearm",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE31.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
4838,"Contusion, eye NOS",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE1z.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
17870,"Contusion, eyeball",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE13.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
15188,"Contusion, eyelids and periocular tissues",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE11.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
27745,"Contusion, finger",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE33.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
28280,"Contusion, finger NOS",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE33z00,"30pre/60post,days","",Aslt_algo_2,"",2,read
38656,"Contusion, finger, multiple",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE33300,"30pre/60post,days","",Aslt_algo_2,"",2,read
9209,"Contusion, finger, unspecified",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE33000,"30pre/60post,days","",Aslt_algo_2,"",2,read
5320,"Contusion, fingernail (includes subungual haematoma)",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE33200,"30pre/60post,days","",Aslt_algo_2,"",2,read
30087,"Contusion, flank",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE22100,"30pre/60post,days","",Aslt_algo_2,"",2,read
3090,"Contusion, foot",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE42000,"30pre/60post,days","",Aslt_algo_2,"",2,read
10616,"Contusion, forearm area",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE31000,"30pre/60post,days","",Aslt_algo_2,"",2,read
15860,"Contusion, forehead",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE00.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
30347,"Contusion, genital organs NOS",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE24z00,"30pre/60post,days","",Aslt_algo_2,"",2,read
27517,"Contusion, groin",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE22200,"30pre/60post,days","",Aslt_algo_2,"",2,read
9926,"Contusion, gum",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE04.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
12253,"Contusion, hand, excluding finger",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE32000,"30pre/60post,days","",Aslt_algo_2,"",2,read
18589,"Contusion, hip",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE40000,"30pre/60post,days","",Aslt_algo_2,"",2,read
44522,"Contusion, hip and thigh",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE40.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
5952,"Contusion, knee",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE41100,"30pre/60post,days","",Aslt_algo_2,"",2,read
42121,"Contusion, knee and lower leg",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE41.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
29895,"Contusion, knee and lower leg NOS",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE41z00,"30pre/60post,days","",Aslt_algo_2,"",2,read
8434,"Contusion, lip",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE03.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
9670,"Contusion, lower leg",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE41000,"30pre/60post,days","",Aslt_algo_2,"",2,read
7671,"Contusion, lower limb and other unspecified sites",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE4..00,"30pre/60post,days","",Aslt_algo_2,"",2,read
28142,"Contusion, lower limb NOS",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE45.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
41764,"Contusion, lower limb, multiple sites",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE44.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
36485,"Contusion, multiple sites NEC",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE4y.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
39407,"Contusion, multiple sites of trunk",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE2y.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
5953,"Contusion, nose",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE02.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
34453,"Contusion, perineum",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE24000,"30pre/60post,days","",Aslt_algo_2,"",2,read
23771,"Contusion, scalp",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE09.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
62899,"Contusion, shoulder and upper arm NOS",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE30z00,"30pre/60post,days","",Aslt_algo_2,"",2,read
62803,"Contusion, shoulder and upper arm, multiple sites",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE30y00,"30pre/60post,days","",Aslt_algo_2,"",2,read
37355,"Contusion, shoulder area",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE30000,"30pre/60post,days","",Aslt_algo_2,"",2,read
12069,"Contusion, shoulder or upper arm",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE30.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
28015,"Contusion, site NOS",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE4z.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
36395,"Contusion, throat",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE07.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
8670,"Contusion, thumb",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE33100,"30pre/60post,days","",Aslt_algo_2,"",2,read
7928,"Contusion, toe",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE43.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
17491,"Contusion, trunk",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE2..00,"30pre/60post,days","",Aslt_algo_2,"",2,read
25669,"Contusion, upper arm",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE30300,"30pre/60post,days","",Aslt_algo_2,"",2,read
9459,"Contusion, upper limb",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE3..00,"30pre/60post,days","",Aslt_algo_2,"",2,read
44456,"Contusion, upper limb NOS",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE3z.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
44298,"Contusion, upper limb, multiple sites",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE3y.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
17214,"Contusion, wrist",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE32100,"30pre/60post,days","",Aslt_algo_2,"",2,read
33792,"Contusion, wrist and hand NOS",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE32z00,"30pre/60post,days","",Aslt_algo_2,"",2,read
19962,"Contusion,trunk NOS",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE2z.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
11909,Discussed with health visitor,IPV6,Health visitor increasing concern,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,6718.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
10764,Heel bruise,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE42011,"30pre/60post,days","",Aslt_algo_2,"",2,read
18430,Late effect of contusion,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SC13.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
46267,Liver haematoma and contusion without open wound into cavity,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,S740100,"30pre/60post,days","",Aslt_algo_2,"",2,read
63868,Lung contusion without mention of open wound into thorax,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,S712100,"30pre/60post,days","",Aslt_algo_2,"",2,read
20117,Other contusion neck,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE08.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
