code,medcode_gold,coding_term,ACE_indicator_code,indicator_specific,indicator_1,indicator_2,domain,code_original,severity,cut_off,scale,reference_std,individual,system,SnomedCTConceptId,SnomedCTDescriptionId
315652011,105277,[X]Congenital malformations of the nervous system,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,Pyu0300,"","","","",2,Aurum_medcode,88425004,146609011
315656014,105277,[X]Other specified congenital malformations of brain,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,Pyu0300,"","","","",2,Aurum_medcode,88425004,146609011
400770011,105277,Other specified anomalies of spinal cord,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,Pyu0300,"","","","",2,Aurum_medcode,88425004,146609011
81491000006115,105277,Unspec nervous system anomaly of brain/cord/nervous system,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,Pyu0300,"","","","",2,Aurum_medcode,88425004,146609011
413741000006114,105277,[X]Other specif congenital malformations of nervous system,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,Pyu0300,"","","","",2,Aurum_medcode,88425004,146609011
3937001000006118,105277,Congenital anomaly of nervous system,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,Pyu0300,"","","","",2,Aurum_medcode,88425004,146609011
400957013,100562,Chromosome replaced with ring or dicentric,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,PJ38.00,"","","","",2,Aurum_medcode,268294001,400957013
553151000006114,100562,Chromosome replaced with dicentric,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,PJ38.00,"","","","",2,Aurum_medcode,268294001,400957013
553161000006111,100562,Chromosome replaced with ring,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,PJ38.00,"","","","",2,Aurum_medcode,268294001,400957013
35440018,108947,Cockayne syndrome,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,PKyz.11,"","","","",2,Aurum_medcode,21086008,35440018
571541000006116,108947,Cockayne's syndrome,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,PKyz.11,"","","","",2,Aurum_medcode,21086008,35440018
502891013,96787,Congenital iodine deficiency syndrome,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,C0A..00,"","","","",2,Aurum_medcode,75065003,502891013
315405014,99674,Minor partial trisomy,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,PJ51100,"","","","",2,Aurum_medcode,205662007,315405014
378500015,102102,Partial trisomy 13 in Patau's syndrome,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,PJ12.11,"","","","",2,Aurum_medcode,254268004,378500015
378497014,107162,Partial trisomy 18 in Edward's syndrome,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,PJ22.11,"","","","",2,Aurum_medcode,254266000,378497014
315350012,72139,"Trisomy 13, meiotic nondisjunction",AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,PJ10.00,"","","","",2,Aurum_medcode,205619006,315350012
88291000006114,103873,"Trisomy 18, meiotic nondisjunction",AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,PJ20.00,"","","","",2,Aurum_medcode,205623003,315354015
4831001000006119,103873,Trisomy 18 - meiotic nondisjunction,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,PJ20.00,"","","","",2,Aurum_medcode,205623003,315354015
2108171000000119,109223,Trisomy 9 mosaic syndrome,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,PJ50311,"","","","",2,Aurum_medcode,74350000,123478012
83671000006119,97871,"Turner's phenotype, ring chromosome karyotype",AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,PJ63611,"","","","",2,Aurum_medcode,254281006,378515019
315398015,107670,Whole chromosome trisomy meiotic nondisjunction,AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,PJ50w00,"","","","",2,Aurum_medcode,254269007,3661470014
88321000006117,93133,"Trisomy 18, translocation",AFE17,Learning or intellectual disability,Learning or intellectual disability,Vulnerable families,AFE,PJ22.00,"","","","",2,Aurum_medcode,254266000,378498016
1225188014,25632,Examination of refugee,AFE12,Refugee/asylum seeker,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV70516,"","","","",3,Aurum_medcode,171420007,265622018
650171000006119,25632,Exam. of refugee,AFE12,Refugee/asylum seeker,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV70516,"","","","",3,Aurum_medcode,171420007,265622018
545231000000115,94906,Failed asylum seeker,AFE12,Refugee/asylum seeker,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,13Zd.00,"","","","",3,Aurum_medcode,728621000000106,1598301000000119
250507018,44407,Illegal migrant,AFE12,Refugee/asylum seeker,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,13D4.00,"","","","",3,Aurum_medcode,160702009,250507018
1484825013,9627,Asylum seeker,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,13ZN.00,"","","",2,3,Aurum_medcode,390790000,1484825013
251267012,24403,Refugee,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,13ZB.00,"","","","",3,Aurum_medcode,446654005,2882613019
2549144013,47073,Family reunion immigrant,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,133Q.00,"","","","",3,Aurum_medcode,416625007,2549144013
504820019,2295,Housing problem,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,13EH.00,"","","",2,3,Aurum_medcode,105531004,3304570013
291191016,7201,Housing unsatisfactory,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,13E..12,"","","","",3,Aurum_medcode,105531004,291191016
217521000000110,7201,Housing unsatifactory,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,13E..12,"","","","",3,Aurum_medcode,105531004,291191016
250598019,26719,Housing ownership and tenure,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,13FZ.00,"","","","",3,Aurum_medcode,224210002,337193013
398074012,4436,Inadequate housing,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,13E..00,"","","","",3,Aurum_medcode,105531004,3319725014
460968018,4436,[V]Inadequate housing,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,13E..00,"","","","",3,Aurum_medcode,105531004,3319725014
285903016,31204,Letter written to housing,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,9R31.00,"","","","",3,Aurum_medcode,807261000000105,2107581000000112
216617011,19610,"Independent housing, lives alone",AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,13FJ.00,"","","","",3,Aurum_medcode,135852002,216617011
411615019,9060,Housing - awaiting action,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,9R3..11,"","","",2,3,Aurum_medcode,275643002,411615019
454373014,36923,Housing report requested,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,9Ec0.00,"","","",2,3,Aurum_medcode,310855005,454373014
250541014,29358,Inappropriate housing,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,13EI.00,"","","","",3,Aurum_medcode,160721001,250541014
454374015,31875,Housing report sent,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,9Ec1.00,"","","",2,3,Aurum_medcode,310856006,454374015
371003018,6618,Housing very unsatisfactory,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4E.00,"","","","",3,Aurum_medcode,105531004,169625010
397753019,6618,Inadequate housing NOS,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4E.00,"","","","",3,Aurum_medcode,105531004,169625010
460776014,6618,[V]Problems related to housing and economic circumstances,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4E.00,"","","","",3,Aurum_medcode,105531004,169625010
91151000000111,30856,Referral to housing department,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,8H7y.00,"","","","",3,Aurum_medcode,38921000000104,91151000000111
"",9535,"",AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZQ42.00,"","","",2,3,Aurum_medcode,"",""
500881000006110,41099,Awaiting housing or re-housing,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,9R3..00,"","","","",3,Aurum_medcode,271364002,1225184011
285907015,10829,Housing problem solved,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,9R37.00,"","","",2,3,Aurum_medcode,185960001,285907015
453150016,14699,Unsatisfactory living conditions,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,13E..11,"","","",2,3,Aurum_medcode,308899009,452285017
460784013,29754,Problem related to social environment,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV60.00,"","","",2,3,Aurum_medcode,288531000119103,2923648010
461448012,29754,[X]Other problems related to social environment,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV60.00,"","","",2,3,Aurum_medcode,288531000119103,2923648010
341191000006116,29754,"[V]Housing, household and economic circumstances",AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV60.00,"","","",2,3,Aurum_medcode,288531000119103,2923648010
251078013,17302,Housing benefit,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,13U3.00,"","","","",3,Aurum_medcode,161023002,251078013
250585011,31442,Rehoused,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,13FE.00,"","","","",3,Aurum_medcode,160750008,250585011
1786092012,25696,Damp housing,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,13E4.11,"","","","",3,Aurum_medcode,398081001,1786092012
291210013,30965,Overcrowded in house,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,13E6.00,"","","",2,3,Aurum_medcode,105532006,291210013
19738011,15809,Poverty,AFE12,Severe signs of deprivation or potential malnutrition (incl. lack of food/water),"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,13K3.00,"","","","",3,Aurum_medcode,11403006,19738011
1227737018,15809,[V]Poverty NOS,AFE12,Severe signs of deprivation or potential malnutrition (incl. lack of food/water),"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,13K3.00,"","","","",3,Aurum_medcode,11403006,19738011
324684012,20290,Deprivation of food,AFE12,Severe signs of deprivation or potential malnutrition (incl. lack of food/water),"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,SN42000,"","","","",3,Aurum_medcode,287519002,427056014
291291013,23459,Lack of heat in house,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,13E2.00,"","","","",3,Aurum_medcode,105535008,291291013
1227736010,31905,[V]Lack of heating,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV60111,"","","","",3,Aurum_medcode,105535008,169629016
250579016,51495,Living in bedsitter,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,13FC.00,"","","","",3,Aurum_medcode,160746001,250579016
250509015,52386,Housing lack NOS,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,13DZ.00,"","","","",3,Aurum_medcode,266935003,397751017
397751017,52386,Housing lack,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,13DZ.00,"","","","",3,Aurum_medcode,266935003,397751017
454375019,63106,Housing report paid,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,9Ec2.00,"","","","",3,Aurum_medcode,310857002,454375019
250518018,44540,Lack of space in house,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,13E1.00,"","","","",3,Aurum_medcode,160706007,250518018
1227735014,44540,[V]Restriction of space,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,13E1.00,"","","","",3,Aurum_medcode,160706007,250518018
460781017,41419,Low income,AFE12,Severe signs of deprivation or potential malnutrition (incl. lack of food/water),"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4E300,"","","",2,3,Aurum_medcode,424860001,2645396011
285905011,41131,On housing list,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,9R33.00,"","","","",3,Aurum_medcode,185956004,285905011
1716301000000118,103450,Housing assessment completed,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,389D.00,"","","","",3,Aurum_medcode,704045001,3010787011
251218010,29393,Early admission to school for social reasons,AFE12,Severe signs of deprivation or potential malnutrition (incl. lack of food/water),"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,13Z4A00,"","","","",3,Aurum_medcode,161126008,251218010
285906012,31593,Awaiting housing improvement,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,9R34.00,"","","","",3,Aurum_medcode,185957008,285906012
250532016,54539,House liable to vandalism,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,13EE.00,"","","",2,3,Aurum_medcode,160716004,250532016
456816018,52779,[V]Examination and observation following a fall,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
460189014,52779,[V]Other gastrointestinal tract pathogen carrier,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
460239010,52779,[V]Combined disease vaccination and inoculation,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
460285013,52779,[V]Personal history of nervous system or sense organ disease,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
460430011,52779,[V]Personal history of rehabilitation measures,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
460448019,52779,[V]Unspecified constitutional state in development,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
460619016,52779,[V]Persons with a condition influencing their health status,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
460632014,52779,[V]Special sense and other special function problems,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
460639017,52779,[V]Problem with swallowing or mastication,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
460641016,52779,[V]Problem with other specified special function,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
460642011,52779,[V]Problem with unspecified special function,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
460665018,52779,[V]Artificial opening status,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
460672017,52779,[V]Has other artificial opening of gastrointestinal tract,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
460676019,52779,[V]Other specified artificial opening status,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
460677011,52779,[V]Unspecified artificial opening status,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
460685019,52779,[V]State following eye or adnexa surgery,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
460689013,52779,[V]Presence of endocrine implants,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
460691017,52779,[V]Presence of other bone and tendon implants,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
460706013,52779,[V]Other specified enabling machine dependence,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
460707016,52779,[V]Unspecified enabling machine dependence,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
460763015,52779,[V]Problems related to physical environment,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
460771016,52779,[V]Other problems related to physical environment,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
460774012,52779,"[V]Problem related to physical environment, unspecified",AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
460807010,52779,[V]Other problems related to upbringing,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
460812011,52779,[V]Other problems related to neglect in upbringing,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
460815013,52779,[V]Other specified problems related to upbringing,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
460848013,52779,[V]Other problems related to care-provider dependency,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
460849017,52779,"[V]Problem related to care-provider dependency, unspecified",AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
460852013,52779,[V]Specified procedures and aftercare,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
460853015,52779,[V]Elective cosmetic and ritual operations,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
460858012,52779,[V]Other specified elective cosmetic or ritual surgery,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
460859016,52779,[V]Unspecified elective cosmetic or ritual surgery,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
460866015,52779,[V]Fitting or adjustment of breast prosthesis,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
461187015,52779,[V]Observation following other accident,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
461189017,52779,[V]Observation following other inflicted injury,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
461208018,52779,[V]Diagnostic skin or sensitisation test,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
1227589013,52779,[V]Personal history of sense organ disease,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
1227590016,52779,[V]Personal history of nervous system disease,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
1227682010,52779,[V]Neuropacemaker present,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
1227685012,52779,[V]POSSUM dependence,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
1227686013,52779,[V]Hyperbaric chamber dependence,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
1227691014,52779,[V]Aftercare,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
1227692019,52779,[V]Elective cosmetic surgery,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
338701000006117,52779,[V]Education maladjust+discord with teachers and classmates,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
338991000006114,52779,[V]Examination+observation following transport accident,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
341041000006114,52779,[V]Factors influencing health status and contact with health services,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
341401000006117,52779,[V]Inappropriat parental press+oth abn qualities/upbringing,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
342231000006119,52779,[V]MRSA - Multiple resistant staphylococcus aureus infection carrier,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
343641000006117,52779,[V]Other problems related/housing and economic circumstances,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
344081000006117,52779,[V]Other specified post-surgical state,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
345941000006113,52779,[V]Persons with potential health hazards related to communicable diseases,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
350221000006115,52779,[V]Unspecified postsurgical state,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
362481000006112,52779,[X]Additional health status and health service contact classification terms,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
404961000006111,52779,[X]Other problems related to medical facilities and other health care,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
420531000006110,52779,[X]Persons encountering health services in other circumstances,AFE12,Housing problems incl. refugees,"Housing problems, effects of deprivation and refugee (excl. homelessness)",Vulnerable families,AFE,ZV4Ey00,"","","","",3,Aurum_medcode,243796009,364629017
