code,coding_term,ACE_indicator_code,indicator_specific,indicator_1,indicator_2,domain,code_original,severity,cut_off,scale,reference_std,individual,system
d_418,Prozac 20mg capsules (Eli Lilly and Company Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,69506020,20mg,"","","",2,prodcode
d_48220,Prozac 20mg capsules (Lexon (UK) Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,03837020,20mg,"","","",2,prodcode
d_61335,Prozac 20mg capsules (Mawdsley-Brooks & Company Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,03838020,20mg,"","","",2,prodcode
d_57532,Prozac 20mg capsules (Waymade Healthcare Plc),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,03831020,20mg,"","","",2,prodcode
d_29786,Ranflutin 20mg capsules (Ranbaxy (UK) Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,82055020,20mg,"","","",2,prodcode
d_841,Seroxat 20mg tablets (GlaxoSmithKline UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,72937020,20mg,"","","",2,prodcode
d_3601,Seroxat 20mg/10ml liquid (GlaxoSmithKline UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,72939020,20mg/10ml,"","","",2,prodcode
d_2548,Fluoxetine 20mg/5ml oral solution,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,69655020,20mg/5ml,"","","",2,prodcode
d_34216,Fluoxetine 20mg/5ml oral solution (A A H Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,64717020,20mg/5ml,"","","",2,prodcode
d_42803,Fluoxetine 20mg/5ml oral solution (IVAX Pharmaceuticals UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,66129020,20mg/5ml,"","","",2,prodcode
d_60619,Fluoxetine 20mg/5ml oral solution (Kent Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,03844020,20mg/5ml,"","","",2,prodcode
d_30258,Fluoxetine 20mg/5ml oral solution (Teva UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,64692020,20mg/5ml,"","","",2,prodcode
d_36893,Fluoxetine 20mg/5ml oral solution sugar free,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,93984020,20mg/5ml,"","","",2,prodcode
d_252,Prozac 20mg/5ml liquid (Eli Lilly and Company Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,69507020,20mg/5ml,"","","",2,prodcode
d_37256,Prozep 20mg/5ml oral solution (Chemidex Pharma Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,93918020,20mg/5ml,"","","",2,prodcode
d_33779,Prozit 20mg/5ml oral solution (Pinewood Healthcare),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,80777020,20mg/5ml,"","","",2,prodcode
d_41062,Cipralex 20mg/ml oral drops (Lundbeck Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,97171020,20mg/ml,"","","",2,prodcode
d_40726,Escitalopram 20mg/ml oral drops sugar free,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,97169020,20mg/ml,"","","",2,prodcode
d_65899,Efexor XL 225mg capsules (Pfizer Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,60862021,225mg,"","","",2,prodcode
d_65666,Venlafaxine 225mg modified-release capsules,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,60861021,225mg,"","","",2,prodcode
d_40054,Venlafaxine 225mg modified-release tablets,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,96838020,225mg,"","","",2,prodcode
d_40407,Venlalic XL 225mg tablets (Ethypharm UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,96841020,225mg,"","","",2,prodcode
d_55138,Trazodone 250mg/5ml oral solution,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,34738020,250mg/5ml,"","","",2,prodcode
d_40494,Agomelatine 25mg tablets,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,97028020,25mg,"","","",2,prodcode
d_8640,Allegron 25mg tablets (King Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,55356020,25mg,"","","",2,prodcode
d_18342,Amitriptyline 25mg / Chlordiazepoxide 10mg capsules,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,68725020,25mg,"","","",2,prodcode
d_595,Amitriptyline 25mg / Perphenazine 2mg tablets,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,68729020,25mg,"","","",2,prodcode
d_487,Amitriptyline 25mg modified-release capsules,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,60222020,25mg,"","","",2,prodcode
d_34197,Amitriptyline 25mg Tablet (Berk Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,48492020,25mg,"","","",2,prodcode
d_41729,Amitriptyline 25mg Tablet (Celltech Pharma Europe Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,48502020,25mg,"","","",2,prodcode
d_42394,Amitriptyline 25mg Tablet (Crosspharma Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,48513020,25mg,"","","",2,prodcode
d_34474,Amitriptyline 25mg Tablet (Regent Laboratories Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,48528020,25mg,"","","",2,prodcode
d_32439,Amitriptyline 25mg Tablet (Sussex Pharmaceutical Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,48534020,25mg,"","","",2,prodcode
d_49,Amitriptyline 25mg tablets,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,58950020,25mg,"","","",2,prodcode
d_34782,Amitriptyline 25mg tablets (A A H Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,48497020,25mg,"","","",2,prodcode
d_54877,Amitriptyline 25mg tablets (Accord Healthcare Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,03679020,25mg,"","","",2,prodcode
d_24145,Amitriptyline 25mg tablets (Actavis UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,48508020,25mg,"","","",2,prodcode
d_55139,Amitriptyline 25mg tablets (Alliance Healthcare (Distribution) Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,03675020,25mg,"","","",2,prodcode
d_42078,Amitriptyline 25mg tablets (Almus Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,70948020,25mg,"","","",2,prodcode
d_65987,Amitriptyline 25mg tablets (Crescent Pharma Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,48019021,25mg,"","","",2,prodcode
d_64647,Amitriptyline 25mg tablets (DE Pharmaceuticals),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,16424021,25mg,"","","",2,prodcode
d_34503,Amitriptyline 25mg tablets (IVAX Pharmaceuticals UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,48523020,25mg,"","","",2,prodcode
d_24134,Amitriptyline 25mg tablets (Kent Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,48517020,25mg,"","","",2,prodcode
d_60355,Amitriptyline 25mg tablets (Phoenix Healthcare Distribution Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,03678020,25mg,"","","",2,prodcode
d_65439,Amitriptyline 25mg tablets (Sandoz Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,68492020,25mg,"","","",2,prodcode
d_24147,Amitriptyline 25mg tablets (Teva UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,48480020,25mg,"","","",2,prodcode
d_34129,Amitriptyline 25mg tablets (Wockhardt UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,48485020,25mg,"","","",2,prodcode
d_3657,Anafranil 25mg capsules (Novartis Pharmaceuticals UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,55387020,25mg,"","","",2,prodcode
d_3670,Clomipramine 25mg capsules,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,61464020,25mg,"","","",2,prodcode
d_34245,Clomipramine 25mg capsules (A A H Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,50947020,25mg,"","","",2,prodcode
d_41563,Clomipramine 25mg capsules (IVAX Pharmaceuticals UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,57825020,25mg,"","","",2,prodcode
d_45350,Clomipramine 25mg capsules (Teva UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,54670020,25mg,"","","",2,prodcode
d_65762,Clomipramine 25mg capsules (Waymade Healthcare Plc),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,47275020,25mg,"","","",2,prodcode
d_20026,Domical 25mg Tablet (Berk Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,55363020,25mg,"","","",2,prodcode
d_84,Dosulepin 25mg capsules,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,62833020,25mg,"","","",2,prodcode
d_23426,Dosulepin 25mg capsules (A A H Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,49588020,25mg,"","","",2,prodcode
d_34745,Dosulepin 25mg capsules (Actavis UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,56942020,25mg,"","","",2,prodcode
d_34643,Dosulepin 25mg capsules (Almus Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,68380020,25mg,"","","",2,prodcode
d_31824,Dosulepin 25mg capsules (IVAX Pharmaceuticals UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,53818020,25mg,"","","",2,prodcode
d_44853,Dosulepin 25mg capsules (Kent Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,63443020,25mg,"","","",2,prodcode
d_29875,Dosulepin 25mg capsules (Mylan),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,60464020,25mg,"","","",2,prodcode
d_33164,Dosulepin 25mg capsules (Sandoz Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,66765020,25mg,"","","",2,prodcode
d_34641,Dosulepin 25mg capsules (Sovereign Medical Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,62179020,25mg,"","","",2,prodcode
d_34223,Dosulepin 25mg capsules (Teva UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,54621020,25mg,"","","",2,prodcode
d_3554,Doxepin 25mg capsules,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,62851020,25mg,"","","",2,prodcode
d_7573,IMIPRAMINE 25 MG CAP,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,04844007,25mg,"","","",2,prodcode
d_34872,Imipramine 25mg Tablet (C P Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,49838020,25mg,"","","",2,prodcode
d_1809,Imipramine 25mg tablets,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,59430020,25mg,"","","",2,prodcode
d_34813,Imipramine 25mg tablets (A A H Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,49846020,25mg,"","","",2,prodcode
d_34355,Imipramine 25mg tablets (Actavis UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,49842020,25mg,"","","",2,prodcode
d_41408,Imipramine 25mg tablets (Teva UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,55369020,25mg,"","","",2,prodcode
d_7678,Nortriptyline 25mg Capsule,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,65158020,25mg,"","","",2,prodcode
d_3903,Nortriptyline 25mg tablets,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,65154020,25mg,"","","",2,prodcode
d_48216,Nortriptyline 25mg tablets (A A H Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,77778020,25mg,"","","",2,prodcode
d_63276,Nortriptyline 25mg tablets (Alliance Healthcare (Distribution) Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,03761020,25mg,"","","",2,prodcode
d_21820,Prepadine 25mg capsules (Teva UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,57110020,25mg,"","","",2,prodcode
d_51758,Prothiaden 25mg capsules (Stephar (U.K.) Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,03717020,25mg,"","","",2,prodcode
d_1169,Prothiaden 25mg capsules (Teofarma),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,55456020,25mg,"","","",2,prodcode
d_35258,Sinepin 25mg capsules (Marlborough Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,92457020,25mg,"","","",2,prodcode
d_12129,Sinequan 25mg capsules (Pfizer Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,55465020,25mg,"","","",2,prodcode
d_2532,Surmontil 25mg tablets (Sanofi),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,55417020,25mg,"","","",2,prodcode
d_30376,Thaden 25mg capsules (Opus Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,84816020,25mg,"","","",2,prodcode
d_56501,Tofranil 25mg tablets (Lexon (UK) Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,03734020,25mg,"","","",2,prodcode
d_7910,Tofranil 25mg tablets (Novartis Pharmaceuticals UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,55403020,25mg,"","","",2,prodcode
d_2039,Trimipramine 25mg tablets,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,67281020,25mg,"","","",2,prodcode
d_45226,Trimipramine 25mg tablets (A A H Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,71736020,25mg,"","","",2,prodcode
d_57978,Trimipramine 25mg tablets (Waymade Healthcare Plc),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,47285020,25mg,"","","",2,prodcode
d_7751,Tryptizol 25mg Tablet (Merck Sharp & Dohme Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,55441020,25mg,"","","",2,prodcode
d_40295,Valdoxan 25mg tablets (Servier Laboratories Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,97030020,25mg,"","","",2,prodcode
d_30375,Anafranil 25mg/2ml solution for injection ampoules (Novartis Pharmaceuticals UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,61477020,25mg/2ml,"","","",2,prodcode
d_6312,Amitriptyline 25mg/5ml oral solution sugar free,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,75330020,25mg/5ml,"","","",2,prodcode
d_34224,Amitriptyline 25mg/5ml oral solution sugar free (Rosemont Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,55686020,25mg/5ml,"","","",2,prodcode
d_60410,Amitriptyline 25mg/5ml oral solution sugar free (Wockhardt UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,77894020,25mg/5ml,"","","",2,prodcode
d_8719,Anafranil 25mg/5ml syrup (Novartis Pharmaceuticals UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,55392020,25mg/5ml,"","","",2,prodcode
d_8720,Clomipramine 25mg/5ml oral solution,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,61469020,25mg/5ml,"","","",2,prodcode
d_64458,Clomipramine 25mg/5ml oral suspension,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,19449020,25mg/5ml,"","","",2,prodcode
d_19168,Dosulepin 25mg/5ml mixture,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,54728020,25mg/5ml,"","","",2,prodcode
d_50722,Dosulepin 25mg/5ml oral solution,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,19725020,25mg/5ml,"","","",2,prodcode
d_45737,Dosulepin 25mg/5ml Oral solution (Rosemont Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,55642020,25mg/5ml,"","","",2,prodcode
d_6054,Dosulepin 25mg/5ml oral solution sugar free,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,62835020,25mg/5ml,"","","",2,prodcode
d_40777,Doxepin 25mg/5ml oral suspension,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,96353020,25mg/5ml,"","","",2,prodcode
d_8055,Imipramine 25mg/5ml oral solution,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,63537020,25mg/5ml,"","","",2,prodcode
d_42247,Imipramine 25mg/5ml oral solution sugar free,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,97872020,25mg/5ml,"","","",2,prodcode
d_54081,Sertraline 25mg/5ml oral suspension,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,33816020,25mg/5ml,"","","",2,prodcode
d_16323,Perphenazine 2mg with Amitriptyline 10mg tablet,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,65592020,2mg,"","","",2,prodcode
d_6894,Perphenazine 2mg with Amitriptyline 25mg tablet,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,65593020,2mg,"","","",2,prodcode
d_1453,Triptafen m 2mg+10mg Tablet (Goldshield Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,52047020,2mg+10mg,"","","",2,prodcode
d_5832,Manerix 300mg tablets (Meda Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,71995020,300mg,"","","",2,prodcode
d_5187,Moclobemide 300mg tablets,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,72032020,300mg,"","","",2,prodcode
d_8585,Bolvidon 30mg Tablet (Organon Laboratories Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,48432020,30mg,"","","",2,prodcode
d_7122,Duloxetine 30mg gastro-resistant capsules,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,88845020,30mg,"","","",2,prodcode
d_65618,Duloxetine 30mg gastro-resistant capsules (A A H Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,48892021,30mg,"","","",2,prodcode
d_65809,Duloxetine 30mg gastro-resistant capsules (Actavis UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,48893021,30mg,"","","",2,prodcode
d_63370,Duloxetine 30mg gastro-resistant capsules (Mawdsley-Brooks & Company Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,10981020,30mg,"","","",2,prodcode
d_62688,Duloxetine 30mg gastro-resistant capsules (Sigma Pharmaceuticals Plc),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,10980020,30mg,"","","",2,prodcode
d_6255,Mianserin 30mg tablets,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,64731020,30mg,"","","",2,prodcode
d_6488,Mirtazapine 30mg orodispersible tablets,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,86969020,30mg,"","","",2,prodcode
d_43250,Mirtazapine 30mg orodispersible tablets (A A H Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,74705020,30mg,"","","",2,prodcode
d_53648,Mirtazapine 30mg orodispersible tablets (Actavis UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,74665020,30mg,"","","",2,prodcode
d_48185,Mirtazapine 30mg orodispersible tablets (Almus Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,78577020,30mg,"","","",2,prodcode
d_59694,Mirtazapine 30mg orodispersible tablets (Phoenix Healthcare Distribution Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,09903020,30mg,"","","",2,prodcode
d_742,Mirtazapine 30mg tablets,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,85247020,30mg,"","","",2,prodcode
d_47945,Mirtazapine 30mg tablets (A A H Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,68484020,30mg,"","","",2,prodcode
d_40160,Mirtazapine 30mg tablets (Actavis UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,68213020,30mg,"","","",2,prodcode
d_54792,Mirtazapine 30mg tablets (Alliance Healthcare (Distribution) Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,04053020,30mg,"","","",2,prodcode
d_60538,Mirtazapine 30mg tablets (DE Pharmaceuticals),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,23710021,30mg,"","","",2,prodcode
d_56209,Mirtazapine 30mg tablets (Phoenix Healthcare Distribution Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,04060020,30mg,"","","",2,prodcode
d_63403,Mirtazapine 30mg tablets (Teva UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,69054020,30mg,"","","",2,prodcode
d_14578,Nortriptyline 30mg / Fluphenazine 1.5mg tablets,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,68990020,30mg,"","","",2,prodcode
d_12192,Norval 30mg Tablet (Bencard),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,50776020,30mg,"","","",2,prodcode
d_1397,Paroxetine 30mg tablets,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,72933020,30mg,"","","",2,prodcode
d_34587,Paroxetine 30mg tablets (A A H Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,67650020,30mg,"","","",2,prodcode
d_40165,Paroxetine 30mg tablets (Actavis UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,67575020,30mg,"","","",2,prodcode
d_64785,Paroxetine 30mg tablets (Alliance Healthcare (Distribution) Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,03913020,30mg,"","","",2,prodcode
d_1575,Seroxat 30mg tablets (GlaxoSmithKline UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,72938020,30mg,"","","",2,prodcode
d_55537,Seroxat 30mg tablets (Lexon (UK) Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,03921020,30mg,"","","",2,prodcode
d_4726,Zispin 30mg tablets (Organon Laboratories Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,85251020,30mg,"","","",2,prodcode
d_10083,Zispin SolTab 30mg orodispersible tablets (Merck Sharp & Dohme Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,86971020,30mg,"","","",2,prodcode
d_53543,Zispin SolTab 30mg orodispersible tablets (Necessity Supplies Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,09905020,30mg,"","","",2,prodcode
d_65738,Efexor 37.5mg tablets (Sigma Pharmaceuticals Plc),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,03939020,37.5mg,"","","",2,prodcode
d_623,Efexor 37.5mg tablets (Wyeth Pharmaceuticals),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,48376020,37.5mg,"","","",2,prodcode
d_59035,Venlablue XL 37.5mg capsules (Bluefish Pharmaceuticals AB),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,20696021,37.5mg,"","","",2,prodcode
d_58837,Venlafaxine 37.5mg modified-release capsules,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,20695021,37.5mg,"","","",2,prodcode
d_45806,Venlafaxine 37.5mg modified-release tablets,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,99679020,37.5mg,"","","",2,prodcode
d_301,Venlafaxine 37.5mg tablets,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,54686020,37.5mg,"","","",2,prodcode
d_56662,Venlafaxine 37.5mg tablets (A A H Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,76115020,37.5mg,"","","",2,prodcode
d_59923,Venlafaxine 37.5mg tablets (Bristol Laboratories Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,43833020,37.5mg,"","","",2,prodcode
d_51361,Venlafaxine 37.5mg tablets (Ranbaxy (UK) Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,03942020,37.5mg,"","","",2,prodcode
d_60895,Venlafaxine 37.5mg tablets (Teva UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,76073020,37.5mg,"","","",2,prodcode
d_45818,Venlalic XL 37.5mg tablets (Ethypharm UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,99681020,37.5mg,"","","",2,prodcode
d_40764,ViePax 37.5mg tablets (Dexcel-Pharma Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,96439020,37.5mg,"","","",2,prodcode
d_51699,Venlafaxine 37.5mg/5ml oral solution,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,35357020,37.5mg/5ml,"","","",2,prodcode
d_13237,Venlafaxine 37.5mg/5ml oral suspension,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,89954020,37.5mg/5ml,"","","",2,prodcode
d_2408,Cipramil 40mg tablets (Lundbeck Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,79422020,40mg,"","","",2,prodcode
d_43519,Citalopram 40mg Tablet (Neo Laboratories Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,65262020,40mg,"","","",2,prodcode
d_4770,Citalopram 40mg tablets,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,79464020,40mg,"","","",2,prodcode
d_36746,Citalopram 40mg tablets (A A H Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,65386020,40mg,"","","",2,prodcode
d_46977,Citalopram 40mg tablets (Actavis UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,67898020,40mg,"","","",2,prodcode
