code,medcode_gold,coding_term,ACE_indicator_code,indicator_specific,indicator_1,indicator_2,domain,code_original,severity,cut_off,scale,reference_std,individual,system,SnomedCTConceptId,SnomedCTDescriptionId
388421000006113,40888,"[X]Handgun discharge, undetermined intent, occurrence at unspecified place",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,TN50.00,"","","","",1,Aurum_medcode,219335006,331762013
388431000006111,40888,"[X]Handgun discharge, undetermined intent, occurrence at industrial and construction area",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,TN50.00,"","","","",1,Aurum_medcode,219335006,331762013
388441000006118,40888,"[X]Handgun discharge, undetermined intent, occurrence on street and highway",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,TN50.00,"","","","",1,Aurum_medcode,219335006,331762013
388451000006116,40888,"[X]Handgun discharge, undetermined intent, occurrence in residential institution",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,TN50.00,"","","","",1,Aurum_medcode,219335006,331762013
388461000006119,40888,"[X]Handgun discharge, undetermined intent, occurrence at sports and athletics area",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,TN50.00,"","","","",1,Aurum_medcode,219335006,331762013
388471000006114,40888,"[X]Handgun discharge, undetermined intent, occurrence at trade and service area",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,TN50.00,"","","","",1,Aurum_medcode,219335006,331762013
388501000006119,40888,"[X]Handgun discharge, undetermined intent, occurrence at home",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,TN50.00,"","","","",1,Aurum_medcode,219335006,331762013
388511000006116,40888,"[X]Handgun discharge, undetermined intent, occurrence on farm",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,TN50.00,"","","","",1,Aurum_medcode,219335006,331762013
776171000006113,40888,"Injury ?accidental, by handgun",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,TN50.00,"","","","",1,Aurum_medcode,219335006,331762013
335253019,44827,[X]Event of undetermined intent,HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U47..00,"","","","",1,Aurum_medcode,419048002,2576906010
335449019,44827,"[X]Handgun discharge, undetermined intent",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U47..00,"","","","",1,Aurum_medcode,419048002,2576906010
335482016,44827,"[X]Contact with explosive material, undetermined intent",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U47..00,"","","","",1,Aurum_medcode,419048002,2576906010
335495014,44827,"[X]Exposure to smoke, fire and flames, undetermined intent",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U47..00,"","","","",1,Aurum_medcode,419048002,2576906010
335518010,44827,"[X]Contact with sharp object, undetermined intent",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U47..00,"","","","",1,Aurum_medcode,419048002,2576906010
335529014,44827,"[X]Contact with blunt object, undetermined intent",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U47..00,"","","","",1,Aurum_medcode,419048002,2576906010
335573013,44827,"[X]Other specified events, undetermined intent",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U47..00,"","","","",1,Aurum_medcode,419048002,2576906010
335584018,44827,"[X]Unspecified event, undetermined intent",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U47..00,"","","","",1,Aurum_medcode,419048002,2576906010
373961000006112,44827,"[X]Contact with steam, hot vapours and hot objects, undetermined intent",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U47..00,"","","","",1,Aurum_medcode,419048002,2576906010
386501000006118,44827,"[X]Falling, lying or running before or into moving object, undetermined intent",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U47..00,"","","","",1,Aurum_medcode,419048002,2576906010
405201000006116,44827,"[X]Other specified events, undetermined intent, occurrence at school, other institution and public administrative area",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U47..00,"","","","",1,Aurum_medcode,419048002,2576906010
405211000006118,44827,"[X]Other specified events, undetermined intent, occurrence at unspecified place",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U47..00,"","","","",1,Aurum_medcode,419048002,2576906010
405221000006114,44827,"[X]Other specified events, undetermined intent, occurrence at industrial and construction area",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U47..00,"","","","",1,Aurum_medcode,419048002,2576906010
405231000006112,44827,"[X]Other specified events, undetermined intent, occurrence on street and highway",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U47..00,"","","","",1,Aurum_medcode,419048002,2576906010
405241000006119,44827,"[X]Other specified events, undetermined intent, occurrence at other specified place",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U47..00,"","","","",1,Aurum_medcode,419048002,2576906010
405251000006117,44827,"[X]Other specified events, undetermined intent, occurrence in residential institution",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U47..00,"","","","",1,Aurum_medcode,419048002,2576906010
405261000006115,44827,"[X]Other specified events, undetermined intent, occurrence at sports and athletics area",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U47..00,"","","","",1,Aurum_medcode,419048002,2576906010
405271000006110,44827,"[X]Other specified events, undetermined intent, occurrence at trade and service area",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U47..00,"","","","",1,Aurum_medcode,419048002,2576906010
415351000006114,44827,"[X]Other specified events, undetermined intent, occurrence at home",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U47..00,"","","","",1,Aurum_medcode,419048002,2576906010
415361000006111,44827,"[X]Other specified events, undetermined intent, occurrence on farm",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U47..00,"","","","",1,Aurum_medcode,419048002,2576906010
417451000006110,44827,"[X]Other and unspecified firearm discharge, undetermined intent",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U47..00,"","","","",1,Aurum_medcode,419048002,2576906010
425281000006119,44827,"[X]Rifle, shotgun and larger firearm discharge, undetermined intent",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U47..00,"","","","",1,Aurum_medcode,419048002,2576906010
430331000006118,44827,"[X]Unspecified event, undetermined intent, occurrence at school, other institution and public administrative area",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U47..00,"","","","",1,Aurum_medcode,419048002,2576906010
430511000006118,44827,"[X]Unspecified event, undetermined intent, occurrence at industrial and construction area",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U47..00,"","","","",1,Aurum_medcode,419048002,2576906010
430521000006114,44827,"[X]Unspecified event, undetermined intent, occurrence on street and highway",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U47..00,"","","","",1,Aurum_medcode,419048002,2576906010
430531000006112,44827,"[X]Unspecified event, undetermined intent, occurrence at other specified place",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U47..00,"","","","",1,Aurum_medcode,419048002,2576906010
430541000006119,44827,"[X]Unspecified event, undetermined intent, occurrence in residential institution",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U47..00,"","","","",1,Aurum_medcode,419048002,2576906010
430551000006117,44827,"[X]Unspecified event, undetermined intent, occurrence at sports and athletics area",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U47..00,"","","","",1,Aurum_medcode,419048002,2576906010
430561000006115,44827,"[X]Unspecified event, undetermined intent, occurrence at trade and service area",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U47..00,"","","","",1,Aurum_medcode,419048002,2576906010
430571000006110,44827,"[X]Unspecified event, undetermined intent, occurrence at unspecified place",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U47..00,"","","","",1,Aurum_medcode,419048002,2576906010
430941000006110,44827,"[X]Unspecified event, undetermined intent, occurrence at home",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U47..00,"","","","",1,Aurum_medcode,419048002,2576906010
430951000006112,44827,"[X]Unspecified event, undetermined intent, occurrence on farm",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U47..00,"","","","",1,Aurum_medcode,419048002,2576906010
6931001000006116,44827,Event of undetermined intent,HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U47..00,"","","","",1,Aurum_medcode,419048002,2576906010
534301000006110,65732,Toxic effect of carbon monoxide,HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,TN21.00,"","","","",1,Aurum_medcode,17383000,29392014
739201000006119,65732,"Injury ?accidental, poisoning by other carbon monoxide",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,TN21.00,"","","","",1,Aurum_medcode,17383000,29392014
776351000006117,66371,"Injury undetermined whether accidentally or purposely inflicted, fall from residential premises",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,TN70.00,"","","","",1,Aurum_medcode,219347000,331774012
335437015,52376,"[X]Drowning and submersion, undetermined intent",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U42..00,"","","","",1,Aurum_medcode,219333004,331760017
378741000006118,52376,"[X]Drowning and submersion, undetermined intent, occurrence at school, other institution and public administrative area",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U42..00,"","","","",1,Aurum_medcode,219333004,331760017
379061000006113,52376,"[X]Drowning and submersion, undetermined intent, occurrence at industrial and construction area",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U42..00,"","","","",1,Aurum_medcode,219333004,331760017
379071000006118,52376,"[X]Drowning and submersion, undetermined intent, occurrence in residential institution",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U42..00,"","","","",1,Aurum_medcode,219333004,331760017
379081000006115,52376,"[X]Drowning and submersion, undetermined intent, occurrence on street and highway",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U42..00,"","","","",1,Aurum_medcode,219333004,331760017
379091000006117,52376,"[X]Drowning and submersion, undetermined intent, occurrence at sports and athletics area",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U42..00,"","","","",1,Aurum_medcode,219333004,331760017
379101000006111,52376,"[X]Drowning and submersion, undetermined intent, occurrence at trade and service area",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U42..00,"","","","",1,Aurum_medcode,219333004,331760017
379111000006114,52376,"[X]Drowning and submersion, undetermined intent, occurrence at home",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U42..00,"","","","",1,Aurum_medcode,219333004,331760017
379121000006118,52376,"[X]Drowning and submersion, undetermined intent, occurrence on farm",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U42..00,"","","","",1,Aurum_medcode,219333004,331760017
379231000006114,52376,"[X]Drowning and submersion, undetermined intent, occurrence at other specified place",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U42..00,"","","","",1,Aurum_medcode,219333004,331760017
379241000006116,52376,"[X]Drowning and submersion, undetermined intent, occurrence at unspecified place",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U42..00,"","","","",1,Aurum_medcode,219333004,331760017
776301000006116,52376,"Injury ?accidental, drowning",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U42..00,"","","","",1,Aurum_medcode,219333004,331760017
4913251000006111,52376,Drowning or immersion of unknown intent,HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,U42..00,"","","","",1,Aurum_medcode,219333004,331760017
111808010,62280,Suffocation by cave-in,HPRCM6,Suffocation or strangulation,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,SN47300,"","","","",1,Aurum_medcode,67292001,111808010
428701000006111,62280,[X]Threat breath due cave-in fall earth+oth subs resid inst,HPRCM6,Suffocation or strangulation,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,SN47300,"","","","",1,Aurum_medcode,67292001,111808010
428711000006114,62280,[X]Threat breath due cave-in fall earth+oth subs strt/h'way,HPRCM6,Suffocation or strangulation,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,SN47300,"","","","",1,Aurum_medcode,67292001,111808010
428721000006118,62280,[X]Threat breath due cave-in fall earth+oth substn occ farm,HPRCM6,Suffocation or strangulation,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,SN47300,"","","","",1,Aurum_medcode,67292001,111808010
428731000006115,62280,[X]Threat breath due cave-in fall earth+oth substn occ home,HPRCM6,Suffocation or strangulation,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,SN47300,"","","","",1,Aurum_medcode,67292001,111808010
428741000006113,62280,[X]Threat to breathng due cave-in fallng earth + oth substn,HPRCM6,Suffocation or strangulation,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,SN47300,"","","","",1,Aurum_medcode,67292001,111808010
428751000006110,62280,[X]Thret breath due cave-in fall erth+oth sub sprt/athl area,HPRCM6,Suffocation or strangulation,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,SN47300,"","","","",1,Aurum_medcode,67292001,111808010
428761000006112,62280,[X]Thret breath due cave-in fall erth+oth sub trad/serv area,HPRCM6,Suffocation or strangulation,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,SN47300,"","","","",1,Aurum_medcode,67292001,111808010
428771000006117,62280,[X]Thret breath due cave-in fall erth+oth sub unspecif place,HPRCM6,Suffocation or strangulation,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,SN47300,"","","","",1,Aurum_medcode,67292001,111808010
428781000006119,62280,[X]Thret breth cav-in fall erth+oth sub sch ins/pub adm area,HPRCM6,Suffocation or strangulation,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,SN47300,"","","","",1,Aurum_medcode,67292001,111808010
428791000006116,62280,[X]Thret breth due cave-in fall erth+oth sub ind/constr area,HPRCM6,Suffocation or strangulation,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,SN47300,"","","","",1,Aurum_medcode,67292001,111808010
428801000006115,62280,[X]Thret breth due cave-in fall erth+oth sub oth specif plce,HPRCM6,Suffocation or strangulation,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,SN47300,"","","","",1,Aurum_medcode,67292001,111808010
776361000006115,96534,"Injury ?accidental, hanging",HPRCM6,Suffocation or strangulation,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,TN30.00,"","","","",1,Aurum_medcode,219329006,331756015
4913231000006116,96534,Hanging of unknown intent,HPRCM6,Suffocation or strangulation,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,TN30.00,"","","","",1,Aurum_medcode,219329006,331756015
385731000006112,58831,"[X]Falling, lying or running before or into moving object, undetermined intent, occurrence at school, other institution and public administrative area",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,TN80.00,"","","","",1,Aurum_medcode,219352005,331779019
385741000006119,58831,"[X]Falling, lying or running before or into moving object, undetermined intent, occurrence at industrial and construction area",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,TN80.00,"","","","",1,Aurum_medcode,219352005,331779019
385751000006117,58831,"[X]Falling, lying or running before or into moving object, undetermined intent, occurrence at other specified place",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,TN80.00,"","","","",1,Aurum_medcode,219352005,331779019
385761000006115,58831,"[X]Falling, lying or running before or into moving object, undetermined intent, occurrence in residential institution",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,TN80.00,"","","","",1,Aurum_medcode,219352005,331779019
385771000006110,58831,"[X]Falling, lying or running before or into moving object, undetermined intent, occurrence at sports and athletics area",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,TN80.00,"","","","",1,Aurum_medcode,219352005,331779019
385781000006113,58831,"[X]Falling, lying or running before or into moving object, undetermined intent, occurrence on street and highway",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,TN80.00,"","","","",1,Aurum_medcode,219352005,331779019
385791000006111,58831,"[X]Falling, lying or running before or into moving object, undetermined intent, occurrence at trade and service area",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,TN80.00,"","","","",1,Aurum_medcode,219352005,331779019
385801000006112,58831,"[X]Falling, lying or running before or into moving object, undetermined intent, occurrence at unspecified place",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,TN80.00,"","","","",1,Aurum_medcode,219352005,331779019
386531000006114,58831,"[X]Falling, lying or running before or into moving object, undetermined intent, occurrence on farm",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,TN80.00,"","","","",1,Aurum_medcode,219352005,331779019
386541000006116,58831,"[X]Falling, lying or running before or into moving object, undetermined intent, occurrence at home",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,TN80.00,"","","","",1,Aurum_medcode,219352005,331779019
776201000006112,58831,"Injury undetermined whether accidentally or purposely inflicted, by jumping or lying before moving object",HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,TN80.00,"","","","",1,Aurum_medcode,219352005,331779019
