code,coding_term,ACE_indicator_code,indicator_specific,indicator_1,indicator_2,domain,code_original,severity,cut_off,scale,reference_std,individual,system
90664,H/O daily amphetamine misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1T40.00,Severe,"","","",2,read
98927,High risk drug monitoring six monthly review,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,8BS2.00,Severe,"","","",2,read
55415,Accidental poisoning by alcohol NOS,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T90z.00,Severe,"","","",2,read
58743,Drug addiction notif NOS,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9G2Z.00,Severe,"","","",2,read
24637,[X]Ment/behav dis mlti drug use/oth psyc sbs: psychotc dis,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu19500,Severe,"","","",2,read
46244,Drug-induced depressive state,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E02y300,Severe,"","","",2,read
36241,[X]Mental and behav dis due to use opioids: withdrawal state,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu11300,Severe,"","","",2,read
55395,[X]Overdose - sleeping tabs,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U202.11,Severe,"","","",2,read
44330,[X]Mental and behav dis due to seds/hypntcs: dependence synd,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu13200,Severe,"","","",2,read
42921,Drug withdrawal regime,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Z192100,Severe,"","","",2,read
31736,[X]Mental & behav disorders due to use of volatile solvents,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu18.00,Severe,"","","",2,read
25748,"Cocaine dependence, continuous",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E242100,Severe,"","","",2,read
26313,Craving for drugs,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1P6..00,Severe,"","","",2,read
40781,Other specified drug dependence NOS,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E247z00,Severe,"","","",2,read
93980,Opioid agonist substitution therapy,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,8B2S.00,Severe,"","","",2,read
33585,[X]Drug addiction - solvent,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu18211,Severe,"","","",2,read
27579,Accidental poisoning by amphetamine,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T842000,Severe,"","","",2,read
43296,Hypnotic or anxiolytic abuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E254.12,Severe,"","","",2,read
96149,Paternal drug misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,12X2.00,Severe,"","","",2,read
50343,[X]Mental and behav dis due to use cannabinoids: harmful use,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu12100,Severe,"","","",2,read
51135,Other drug psychoses,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E02y.00,Severe,"","","",2,read
45208,[X]Mental and behav dis mlti/oth psych sbs: dependence syndr,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu19200,Severe,"","","",2,read
38360,"Amphetamine or psychostimulant dependence, continuous",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E244100,Severe,"","","",2,read
40317,Methadone poisoning,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,SL50200,Severe,"","","",2,read
24849,Drug addict notific to CMO,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9G21.00,Severe,"","","",2,read
52794,"Cannabis dependence, episodic",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E243200,Severe,"","","",2,read
103241,Shared care drug misuse treatment,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9k51.11,Severe,"","","",2,read
43101,[X]Mental & behav disorder due other stimulants inc caffein,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu15.00,Severe,"","","",2,read
106365,Benzodiazepine dependence detoxification,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,8BAo.00,Severe,"","","",2,read
91277,Substance misuse treatment programme completed,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9HC5.00,Severe,"","","",2,read
32640,[X]Mental and behavioural disorders due use of crack cocaine,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu1A.00,Severe,"","","",2,read
39836,"Cocaine dependence, episodic",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E242200,Severe,"","","",2,read
47795,[X] Adverse reaction to cocaine,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U608312,Severe,"","","",2,read
88990,H/O daily crack cocaine misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1T60.00,Severe,"","","",2,read
66615,Compulsive drug taking,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1P31.00,Severe,"","","",2,read
92232,H/O daily benzodiazepine misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1T30.00,Severe,"","","",2,read
54560,Accidental poisoning by heroin,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T800.00,Severe,"","","",2,read
50302,[X]Mental and behav dis due to use cocaine: dependence syndr,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu14200,Severe,"","","",2,read
32887,Hallucinogen dependence,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E245.00,Severe,"","","",2,read
94686,Self referral to substance misuse service,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,8Hh1.00,Severe,"","","",2,read
66118,[X]Intent self poison psychotropic drug unspecif place,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U204z00,Severe,"","","",2,read
49585,"Amphetamine or psychostimulant dependence, episodic",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E244200,Severe,"","","",2,read
97141,Both parents misuse drugs,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,12X1.00,Severe,"","","",2,read
32761,[X] Adverse reaction to opiates or related narcotics NOS,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U60501C,Severe,"","","",2,read
110928,Opioid analgesic dependence,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,13cM100,Severe,"","","",2,read
49552,[X]Overdose - barbiturate,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U202.17,Severe,"","","",2,read
61673,Opiate and narcotic poisoning,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,SL50.00,Severe,"","","",2,read
41317,[X]Mental and behavioural dis due use sedatives/hypnotics,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu13.00,Severe,"","","",2,read
26685,Fetus/neonate affected by other maternal opiates in lab/del,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Q035600,Severe,"","","",2,read
47804,Continuous use of drugs,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,13cC.00,Severe,"","","",2,read
64269,Other specified drug dependence in remission,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E247300,Severe,"","","",2,read
29075,Barbiturate abuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E254.11,Severe,"","","",2,read
90271,H/O weekly crack cocaine misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1T61.00,Severe,"","","",2,read
93554,H/O weekly heroin misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1T01.00,Severe,"","","",2,read
50964,[X]Mental & behav dis due to use opioids: psychotic disorder,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu11500,Severe,"","","",2,read
110444,Educatn abt take home naloxone fr opiate overdose interventn,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,679j200,Severe,"","","",2,read
62959,[X]Mental and behav dis mlti drg/oth psychoa sbs: harmfl use,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu19100,Severe,"","","",2,read
40720,Hashish dependence,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E243.11,Severe,"","","",2,read
44875,Accidental poisoning by other sedatives and hypnotics,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T82..00,Severe,"","","",2,read
64265,"Combined opioid with other drug dependence, continuous",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E248100,Severe,"","","",2,read
97698,Poly-drug misuser,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1V02.00,Severe,"","","",2,read
41039,Preoccupied with substance misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,13cF.00,Severe,"","","",2,read
25670,Stimulant dependence,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E244.12,Severe,"","","",2,read
52931,[X]Overdose - nitrazepam,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U202.15,Severe,"","","",2,read
36942,Drug-induced systemic lupus erythematosus,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,N000200,Severe,"","","",2,read
55567,Accidental poisoning by methadone,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T801.00,Severe,"","","",2,read
88782,H/O weekly amphetamine misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1T41.00,Severe,"","","",2,read
47382,[X] Adverse reaction to other opiates and related narcotics,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U605013,Severe,"","","",2,read
31862,Librium dependence,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E241.15,Severe,"","","",2,read
44991,Cannabis dependence in remission,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E243300,Severe,"","","",2,read
25352,Cocaine abuse assessment profile,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,ZR3Z.00,Severe,"","","",2,read
41473,"Drug dependence in pregnancy, childbirth and the puerperium",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,L183.00,Severe,"","","",2,read
47739,[X]Mental and behav dis due to use of cocaine: harmful use,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu14100,Severe,"","","",2,read
52765,Cocaine dependence in remission,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E242300,Severe,"","","",2,read
28767,Other drug psychoses NOS,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E02yz00,Severe,"","","",2,read
60559,[X]Overdose - SSRI,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U204.13,Severe,"","","",2,read
106802,Drug misuse clinic administration,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9s...00,Severe,"","","",2,read
42649,Substance misuse management stopped - self withdrawal,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,8BAc.00,Severe,"","","",2,read
42456,[X]Mental & behav dis due to use opioids: acute intoxication,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu11000,Severe,"","","",2,read
60676,[X]Mental/behav dis multi drg use/psychoac subs: acute intox,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu19000,Severe,"","","",2,read
97000,Drug injection behaviour,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1V3..00,Severe,"","","",2,read
92404,H/O daily methadone misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1T10.00,Severe,"","","",2,read
66824,Opiate or narcotic poisoning NOS,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,SL50z00,Severe,"","","",2,read
49565,[X]Mental & behav dis due to use cocaine: psychotic disorder,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu14500,Severe,"","","",2,read
108251,Opioid substitution therapy monitoring,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,66c4.00,Severe,"","","",2,read
53387,H/O: neonatal abstinence syndrome,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,14I6.00,Severe,"","","",2,read
51987,Lysergide (LSD) poisoning,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,SL96100,Severe,"","","",2,read
47271,MAP - Maudsley addiction profile,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,ZRVn.11,Severe,"","","",2,read
37770,Accidental poisoning by cannabis derivatives,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T841000,Severe,"","","",2,read
46800,Amphetamine or psychostimulant dependence in remission,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E244300,Severe,"","","",2,read
24998,"Other specified drug dependence, continuous",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E247100,Severe,"","","",2,read
37389,[X]Mental & behav dis due cannabinoids: acute intoxication,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu12000,Severe,"","","",2,read
33493,[X]Mental and behav dis oth stim inc caffein: dependnce synd,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu15200,Severe,"","","",2,read
37568,[X]Mental and behav dis due to use of opioids: harmful use,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu11100,Severe,"","","",2,read
59676,"Other specified drug dependence, unspecified",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E247000,Severe,"","","",2,read
41476,Psychostimulant dependence,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E244.11,Severe,"","","",2,read
65681,[X]Mental and behav dis due cannabinoids: withdrawal state,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu12300,Severe,"","","",2,read
49566,[X]Mental & behav dis due to use cocaine: acute intoxication,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu14000,Severe,"","","",2,read
61342,[X]Mental and behav dis due seds/hypntcs: withdrawal state,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu13300,Severe,"","","",2,read
59009,[X]Mental and behav dis due volatile solvents: harmful use,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu18100,Severe,"","","",2,read
40073,Accidental poisoning by morphine,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T802200,Severe,"","","",2,read
56194,"Combined opioid with other drug dependence, unspecified",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E248000,Severe,"","","",2,read
73737,Combined opioid with other drug dependence NOS,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E248z00,Severe,"","","",2,read
111914,Substance abuse counselling,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,677W.00,Severe,"","","",2,read
49910,Accidental poisoning by cocaine,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T852000,Severe,"","","",2,read
98914,Drug addict,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1V0C.00,Severe,"","","",2,read
95396,H/O daily solvent misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1T90.00,Severe,"","","",2,read
100632,Methadone therapy,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Z1Q6212,Severe,"","","",2,read
40852,Adverse reaction to cocaine,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,TJ85000,Severe,"","","",2,read
50265,[X]Mental and behavioural disorders due to use hallucinogens,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu16.00,Severe,"","","",2,read
91801,[X]Ment & behav dis due use opioids: unsp ment & behav dis,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu11z00,Severe,"","","",2,read
44742,[X]Mnt/beh dis due oth stim inc caffein: acute intoxication,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu15000,Severe,"","","",2,read
64277,"Combined opioid with other drug dependence, episodic",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E248200,Severe,"","","",2,read
61311,Narcotic poisoning,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,SL50.11,Severe,"","","",2,read
51334,[X]Accidental poisoning with heroin,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U1A5.11,Severe,"","","",2,read
68788,[X]Intent self poison narcotic drug unspecif place,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U205z00,Severe,"","","",2,read
54983,[X]Mental & behav dis due to hallucinogens: psychotic disord,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu16500,Severe,"","","",2,read
51290,[X]Mental and behav dis mlti/oth psychoa sbs: withdrwl state,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu19300,Severe,"","","",2,read
51668,"Adverse reaction to lysergide, LSD",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,TJ96100,Severe,"","","",2,read
51769,Compulsive uncontrollable drug taking,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1P30.00,Severe,"","","",2,read
98528,Long-term drug misuser,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1V01.00,Severe,"","","",2,read
86034,[X]Mental behav disorders due use crack cocaine: harmful use,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu1A100,Severe,"","","",2,read
93109,H/O weekly methadone misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1T11.00,Severe,"","","",2,read
104223,Maternal drug misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,63C6.11,Severe,"","","",2,read
93979,Opioid antagonist therapy,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,8B2T.00,Severe,"","","",2,read
64987,[X]Ment/behav dis due use cannabinoids: unsp ment/behav disd,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu12z00,Severe,"","","",2,read
66187,[X]Mental & behav dis due hallucinogens: acute intoxicatn,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu16000,Severe,"","","",2,read
64210,[X]Mental & behav dis due seds/hypntcs: acute intoxication,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu13000,Severe,"","","",2,read
55859,"Accidental poisoning by lysergide, LSD",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T841100,Severe,"","","",2,read
67098,Drug dependence during pregnancy - baby not yet delivered,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,L183300,Severe,"","","",2,read
69542,Substance use disorder diagnostic schedule,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,ZRl..00,Severe,"","","",2,read
34874,[D]Finding of cocaine in blood,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,R10B000,Severe,"","","",2,read
48950,[X]Accident poisoning/exposure to narcotic drug,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U1A5.00,Severe,"","","",2,read
60372,Drug addict re-notif to CMO,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9G23.00,Severe,"","","",2,read
70961,[X]Ment/beh dis multi drug use/oth psy sbs unsp mnt/beh dis,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu19z00,Severe,"","","",2,read
67535,[X]Mental and behav dis due to use cocaine: withdrawal state,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu14300,Severe,"","","",2,read
35196,[X]Post hallucinogen perception disorder,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu16711,Severe,"","","",2,read
54603,Accidental poisoning by corrosives and caustics NOS,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T94z.00,Severe,"","","",2,read
43168,Accidental poisoning by other psychotropic agents,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T84..00,Severe,"","","",2,read
42472,[X]Accidental poisoning by and exposure to amfetamine,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U1AD.00,Severe,"","","",2,read
44131,[X]Men & beh dis due seds/hypns: withdrwl state wth delirium,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu13400,Severe,"","","",2,read
56948,[X]Men/beh dis mlt drg use/oth subs: resid/late psychot dis,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu19700,Severe,"","","",2,read
93407,[X]Mental and behav dis due to use seds/hypntcs: harmful use,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu13100,Severe,"","","",2,read
49879,[X]Mental/behav dis oth stims inc caffeine: psychotic dis,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu15500,Severe,"","","",2,read
48760,[X]Mnt/behav dis other stimlnts inc caffeine: withdrwl state,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu15300,Severe,"","","",2,read
53139,Accidental poisoning by other alcohols,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T90y.00,Severe,"","","",2,read
66744,Accidental poisoning by tranquillisers NOS,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T83z.00,Severe,"","","",2,read
60985,Drug dependence home detoxification contraindicated,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,8I2N.00,Severe,"","","",2,read
52712,[X]Int self poison/exposure to narcotic drug at home,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U205000,Severe,"","","",2,read
64308,[X]Men/behav dis due to use cannabinoids: oth men/behav disd,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu12y00,Severe,"","","",2,read
50136,[X]Mental & behav dis due vol solvents: acute intoxication,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu18000,Severe,"","","",2,read
52815,[X]Mental and behav dis due to vol solvents: dependence synd,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu18200,Severe,"","","",2,read
57574,[X]Mnt/bh dis due cannabinds: resid & late-onset psychot dis,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu12700,Severe,"","","",2,read
67876,Accidental poisoning by other sedatives and hypnotics OS,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T82y.00,Severe,"","","",2,read
53678,"Combined drug dependence, excluding opioid, continuous",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E249100,Severe,"","","",2,read
109730,Drug addiction maintenance therapy - naltrexone,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,8B23000,Severe,"","","",2,read
64430,Fetus/neonate affected-plac./breast transfer addictive drug,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Q007C00,Severe,"","","",2,read
72893,Unspecified opium poisoning,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,SL50000,Severe,"","","",2,read
57414,[X]Accident poisoning/exposure to psychotropic drug,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U1A4.00,Severe,"","","",2,read
72712,[X]Ment/behav dis due to use oth stims inc caff: harmful use,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu15100,Severe,"","","",2,read
92359,H/O weekly ecstasy misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1T21.00,Severe,"","","",2,read
52739,[X]Men & behav dis due to use opioids: oth men & behav dis,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu11y00,Severe,"","","",2,read
62013,Accidental poisoning- benzodiazepine-based tranquilliser NOS,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T832z00,Severe,"","","",2,read
101377,H/O weekly opiate misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1TD1.00,Severe,"","","",2,read
65229,[X]Accident poisoning/exposure to hallucinogen,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U1A6.00,Severe,"","","",2,read
60420,[X]Ment behav dis due use crack cocaine: acute intoxication,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu1A000,Severe,"","","",2,read
69138,[X]Mental & behav dis due to seds/hypntcs: psychotic disordr,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu13500,Severe,"","","",2,read
59163,[X]Mnt/bh dis oth stm inc caffne resid/late-onset psycht dis,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu15700,Severe,"","","",2,read
102440,Amfetamine or psychostimulant dependence NOS,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E244z11,Severe,"","","",2,read
102176,Amphetamine poisoning,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,SL97011,Severe,"","","",2,read
55767,Drug induced myelopathy,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,F16y000,Severe,"","","",2,read
105910,Drug-induced acute pancreatitis,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,J670900,Severe,"","","",2,read
93774,H/O weekly benzodiazepine misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1T31.00,Severe,"","","",2,read
