code,coding_term,ACE_indicator_code,indicator_specific,indicator_1,indicator_2,domain,code_original,severity,cut_off,scale,reference_std,individual,system
21877,FH: Drug addiction,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1283.11,Severe,"","","",2,read
30565,Failed heroin detoxification,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,146C.00,Severe,"","","",2,read
34249,[X]Mental and behav dis due to use opioids: dependence syndr,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu11200,Severe,"","","",2,read
62490,Drug misuse - enhanced service completed,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9k50.00,Severe,"","","",2,read
97229,High risk drug monitoring three monthly review,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,8BS1.00,Severe,"","","",2,read
12628,Drug-induced paranoid state,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E021000,Severe,"","","",2,read
10655,[X]Mental and behavioural disorders due to use cannabinoids,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu12.00,Severe,"","","",2,read
86035,H/O crack cocaine misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1T6..00,Severe,"","","",2,read
107355,Seen in drug misuse clinic,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9N1yJ00,Severe,"","","",2,read
103643,Suspected drug overdose,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1JP..00,Severe,"","","",2,read
14809,"Combined drug dependence, excluding opioids",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E249.00,Severe,"","","",2,read
21087,Ecstasy type drug dependence,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E24A.00,Severe,"","","",2,read
24616,"Cannabis dependence, unspecified",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E243000,Severe,"","","",2,read
43075,Continuous opioid dependence,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E240100,Severe,"","","",2,read
16907,[X]Deliberate drug poisoning,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U30..11,Severe,"","","",2,read
97676,Drug misuse treatment primary care - enhanced services admin,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9k52.00,Severe,"","","",2,read
30205,[D]Drug induced hyperglycaemia,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,R10C.00,Severe,"","","",2,read
29861,[X]Overdose - aspirin,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U200.13,Severe,"","","",2,read
37544,Ecstasy poisoning,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,SL97200,Severe,"","","",2,read
84413,Referral to drugs worker,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,8Hl6.00,Severe,"","","",2,read
22103,Drug-induced personality disorder,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E02y400,Severe,"","","",2,read
34504,Newborn drug withdrawal syndrome,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Q485.00,Severe,"","","",2,read
22059,Morphine dependence,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E240.13,Severe,"","","",2,read
30679,Drug dependence home detoxification,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,8BAX.00,Severe,"","","",2,read
30311,Neonat withdrawal symptom from mat use of drug of addiction,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Q485000,Severe,"","",2,2,read
30034,[X]Mental and behavioural disorders due to psychoactive subs,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu1..00,Severe,"","","",2,read
26061,Combined opioid with other drug dependence,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E248.00,Severe,"","","",2,read
85097,H/O methadone misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1T1..00,Severe,"","","",2,read
41413,Adverse reaction to opiates or related narcotics NOS,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,TJ52z00,Severe,"","","",2,read
33462,Cannabis drug dependence NOS,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E243z00,Severe,"","","",2,read
30481,[X]Abuse of non-dependence-producing substances,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu55.00,Severe,"","","",2,read
28642,Substance misuse increased,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,13c5.00,Severe,"","","",2,read
20026,Drug-induced hallucinosis,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E021100,Severe,"","","",2,read
100178,Admission to substance misuse detoxification centre,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,8Hq..00,Severe,"","","",2,read
85095,Referral to drugs therapist,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,8Hl5.00,Severe,"","","",2,read
8870,Maternal drug abuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,63C6.00,Severe,"","","",2,read
10656,[X]Men & behav disorder multiple drug use/psychoactive subst,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu19.00,Severe,"","","",2,read
65927,Drug addict-notify local SMR22,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9G24.00,Severe,"","","",2,read
97031,Ecstasy misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1V66.00,Severe,"","","",2,read
86002,H/O daily heroin misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1T00.00,Severe,"","","",2,read
20458,Heroin poisoning,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,SL50100,Severe,"","","",2,read
45748,[X]Overdose - diazepam,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U202.12,Severe,"","","",2,read
60355,Methadone maintenance,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Z1Q6200,Severe,"","","",2,read
47335,[X]Mental and behavioural disorders due to use of opioids,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu11.00,Severe,"","","",2,read
42923,"Cannabis dependence, continuous",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E243100,Severe,"","","",2,read
51052,Drug addiction detoxification therapy - buprenorphine,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,8B2R.00,Severe,"","","",2,read
25808,"Cocaine dependence, unspecified",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E242000,Severe,"","","",2,read
100723,Substitute prescribing,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Z1Q6.00,Severe,"","","",2,read
25646,Amphetamine or psychostimulant dependence NOS,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E244z00,Severe,"","","",2,read
93850,Referral to substance misuse service,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,8HkF.00,Severe,"","","",2,read
32804,Opium dependence,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E240.14,Severe,"","","",2,read
106397,Seen by community drug team,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9Nlb.00,Severe,"","","",2,read
31605,[X]Accident poisoning/exposure to alcohol,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U1A9.00,Severe,"","","",2,read
98566,Pharmacy attended for drug misuse - enhanced services admin,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9k53.00,Severe,"","","",2,read
18382,Drug-induced Cushings syndrome,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,C150111,Severe,"","","",2,read
32760,Opiate poisoning,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,SL50.12,Severe,"","","",2,read
38034,Unspecified opioid dependence,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E240000,Severe,"","","",2,read
46280,[X]Overdose - antidepressant,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U204.11,Severe,"","","",2,read
33942,Cocaine drug dependence NOS,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E242z00,Severe,"","","",2,read
32052,[X]Mental and behavioural disorders due to use of cocaine,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu14.00,Severe,"","","",2,read
37316,Marihuana dependence,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E243.13,Severe,"","","",2,read
85091,H/O daily cocaine misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1T50.00,Severe,"","","",2,read
37472,"Amphetamine or psychostimulant dependence, unspecified",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E244000,Severe,"","","",2,read
86041,Uses heroin on top of substitution therapy,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1TE..00,Severe,"","","",2,read
14415,Urine methadone,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,46QB.00,Severe,"","","",2,read
44886,[X]Overdose - ibuprofen,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U200.12,Severe,"","","",2,read
31754,Amfetamine poisoning,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,SL97000,Severe,"","","",2,read
90109,H/O weekly cocaine misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1T51.00,Severe,"","","",2,read
51197,Other specified drug dependence,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E247.00,Severe,"","","",2,read
29783,Drug-induced delirium,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E02y000,Severe,"","","",2,read
38429,[X]Mental & behav dis due to cannabinoids: psychotic disordr,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu12500,Severe,"","","",2,read
36231,Cannabis poisoning,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,SL96000,Severe,"","","",2,read
15876,Pathological drug intoxication,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E022.00,Severe,"","","",2,read
27960,Opioid dependence in remission,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E240300,Severe,"","","",2,read
48324,[X]Overdose - benzodiazepine,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U202.16,Severe,"","","",2,read
51381,[X]Overdose - temazepam,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U202.13,Severe,"","","",2,read
32653,Drug dependence self detoxification,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,8BAW.00,Severe,"","","",2,read
21683,LSD dependence,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E245.11,Severe,"","","",2,read
25684,Poisoning undetermined - accidentally or purposely inflicted,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,TN...11,Severe,"","",2,2,read
30049,Accidental poisoning from mushrooms,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T955000,Severe,"","","",2,read
24379,[X]Abuse of steroids or hormones,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu55.13,Severe,"","","",2,read
34703,[X]Overdose - amitriptyline,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U204.12,Severe,"","","",2,read
20962,Episodic opioid dependence,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E240200,Severe,"","","",2,read
101724,H/O major tranquilliser misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1TB..00,Severe,"","","",2,read
56504,[X]Mental and behav dis due to cannabinoids: dependence synd,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu12200,Severe,"","","",2,read
45997,Drug-induced paranoia or hallucinatory states,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E021.00,Severe,"","","",2,read
91939,Substance misuse treatment withdrawn,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9HC4.00,Severe,"","","",2,read
88760,H/O daily opiate misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1TD0.00,Severe,"","","",2,read
10859,Cocaine poisoning,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,SL85000,Severe,"","","",2,read
90664,H/O daily amphetamine misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1T40.00,Severe,"","","",2,read
98927,High risk drug monitoring six monthly review,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,8BS2.00,Severe,"","","",2,read
55415,Accidental poisoning by alcohol NOS,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T90z.00,Severe,"","","",2,read
58743,Drug addiction notif NOS,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9G2Z.00,Severe,"","","",2,read
24637,[X]Ment/behav dis mlti drug use/oth psyc sbs: psychotc dis,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu19500,Severe,"","","",2,read
46244,Drug-induced depressive state,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E02y300,Severe,"","","",2,read
36241,[X]Mental and behav dis due to use opioids: withdrawal state,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu11300,Severe,"","","",2,read
55395,[X]Overdose - sleeping tabs,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U202.11,Severe,"","","",2,read
44330,[X]Mental and behav dis due to seds/hypntcs: dependence synd,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu13200,Severe,"","","",2,read
42921,Drug withdrawal regime,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Z192100,Severe,"","","",2,read
31736,[X]Mental & behav disorders due to use of volatile solvents,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu18.00,Severe,"","","",2,read
25748,"Cocaine dependence, continuous",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E242100,Severe,"","","",2,read
26313,Craving for drugs,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1P6..00,Severe,"","","",2,read
40781,Other specified drug dependence NOS,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E247z00,Severe,"","","",2,read
93980,Opioid agonist substitution therapy,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,8B2S.00,Severe,"","","",2,read
33585,[X]Drug addiction - solvent,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu18211,Severe,"","","",2,read
27579,Accidental poisoning by amphetamine,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T842000,Severe,"","","",2,read
43296,Hypnotic or anxiolytic abuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E254.12,Severe,"","","",2,read
96149,Paternal drug misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,12X2.00,Severe,"","","",2,read
50343,[X]Mental and behav dis due to use cannabinoids: harmful use,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu12100,Severe,"","","",2,read
51135,Other drug psychoses,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E02y.00,Severe,"","","",2,read
45208,[X]Mental and behav dis mlti/oth psych sbs: dependence syndr,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu19200,Severe,"","","",2,read
38360,"Amphetamine or psychostimulant dependence, continuous",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E244100,Severe,"","","",2,read
40317,Methadone poisoning,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,SL50200,Severe,"","","",2,read
24849,Drug addict notific to CMO,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9G21.00,Severe,"","","",2,read
52794,"Cannabis dependence, episodic",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E243200,Severe,"","","",2,read
103241,Shared care drug misuse treatment,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9k51.11,Severe,"","","",2,read
43101,[X]Mental & behav disorder due other stimulants inc caffein,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu15.00,Severe,"","","",2,read
106365,Benzodiazepine dependence detoxification,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,8BAo.00,Severe,"","","",2,read
91277,Substance misuse treatment programme completed,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9HC5.00,Severe,"","","",2,read
32640,[X]Mental and behavioural disorders due use of crack cocaine,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu1A.00,Severe,"","","",2,read
39836,"Cocaine dependence, episodic",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E242200,Severe,"","","",2,read
47795,[X] Adverse reaction to cocaine,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U608312,Severe,"","","",2,read
88990,H/O daily crack cocaine misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1T60.00,Severe,"","","",2,read
66615,Compulsive drug taking,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1P31.00,Severe,"","","",2,read
92232,H/O daily benzodiazepine misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1T30.00,Severe,"","","",2,read
54560,Accidental poisoning by heroin,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T800.00,Severe,"","","",2,read
50302,[X]Mental and behav dis due to use cocaine: dependence syndr,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu14200,Severe,"","","",2,read
32887,Hallucinogen dependence,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E245.00,Severe,"","","",2,read
94686,Self referral to substance misuse service,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,8Hh1.00,Severe,"","","",2,read
66118,[X]Intent self poison psychotropic drug unspecif place,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U204z00,Severe,"","","",2,read
49585,"Amphetamine or psychostimulant dependence, episodic",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E244200,Severe,"","","",2,read
97141,Both parents misuse drugs,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,12X1.00,Severe,"","","",2,read
32761,[X] Adverse reaction to opiates or related narcotics NOS,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U60501C,Severe,"","","",2,read
110928,Opioid analgesic dependence,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,13cM100,Severe,"","","",2,read
49552,[X]Overdose - barbiturate,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U202.17,Severe,"","","",2,read
61673,Opiate and narcotic poisoning,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,SL50.00,Severe,"","","",2,read
41317,[X]Mental and behavioural dis due use sedatives/hypnotics,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu13.00,Severe,"","","",2,read
26685,Fetus/neonate affected by other maternal opiates in lab/del,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Q035600,Severe,"","","",2,read
47804,Continuous use of drugs,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,13cC.00,Severe,"","","",2,read
64269,Other specified drug dependence in remission,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E247300,Severe,"","","",2,read
29075,Barbiturate abuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E254.11,Severe,"","","",2,read
90271,H/O weekly crack cocaine misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1T61.00,Severe,"","","",2,read
93554,H/O weekly heroin misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1T01.00,Severe,"","","",2,read
50964,[X]Mental & behav dis due to use opioids: psychotic disorder,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu11500,Severe,"","","",2,read
110444,Educatn abt take home naloxone fr opiate overdose interventn,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,679j200,Severe,"","","",2,read
62959,[X]Mental and behav dis mlti drg/oth psychoa sbs: harmfl use,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu19100,Severe,"","","",2,read
40720,Hashish dependence,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E243.11,Severe,"","","",2,read
44875,Accidental poisoning by other sedatives and hypnotics,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T82..00,Severe,"","","",2,read
64265,"Combined opioid with other drug dependence, continuous",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E248100,Severe,"","","",2,read
97698,Poly-drug misuser,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1V02.00,Severe,"","","",2,read
41039,Preoccupied with substance misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,13cF.00,Severe,"","","",2,read
25670,Stimulant dependence,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E244.12,Severe,"","","",2,read
52931,[X]Overdose - nitrazepam,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U202.15,Severe,"","","",2,read
36942,Drug-induced systemic lupus erythematosus,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,N000200,Severe,"","","",2,read
55567,Accidental poisoning by methadone,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T801.00,Severe,"","","",2,read
88782,H/O weekly amphetamine misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1T41.00,Severe,"","","",2,read
47382,[X] Adverse reaction to other opiates and related narcotics,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U605013,Severe,"","","",2,read
31862,Librium dependence,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E241.15,Severe,"","","",2,read
44991,Cannabis dependence in remission,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E243300,Severe,"","","",2,read
25352,Cocaine abuse assessment profile,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,ZR3Z.00,Severe,"","","",2,read
41473,"Drug dependence in pregnancy, childbirth and the puerperium",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,L183.00,Severe,"","","",2,read
47739,[X]Mental and behav dis due to use of cocaine: harmful use,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu14100,Severe,"","","",2,read
52765,Cocaine dependence in remission,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E242300,Severe,"","","",2,read
28767,Other drug psychoses NOS,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E02yz00,Severe,"","","",2,read
60559,[X]Overdose - SSRI,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U204.13,Severe,"","","",2,read
106802,Drug misuse clinic administration,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9s...00,Severe,"","","",2,read
42649,Substance misuse management stopped - self withdrawal,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,8BAc.00,Severe,"","","",2,read
42456,[X]Mental & behav dis due to use opioids: acute intoxication,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu11000,Severe,"","","",2,read
60676,[X]Mental/behav dis multi drg use/psychoac subs: acute intox,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu19000,Severe,"","","",2,read
97000,Drug injection behaviour,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1V3..00,Severe,"","","",2,read
92404,H/O daily methadone misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1T10.00,Severe,"","","",2,read
66824,Opiate or narcotic poisoning NOS,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,SL50z00,Severe,"","","",2,read
49565,[X]Mental & behav dis due to use cocaine: psychotic disorder,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu14500,Severe,"","","",2,read
108251,Opioid substitution therapy monitoring,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,66c4.00,Severe,"","","",2,read
53387,H/O: neonatal abstinence syndrome,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,14I6.00,Severe,"","","",2,read
51987,Lysergide (LSD) poisoning,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,SL96100,Severe,"","","",2,read
47271,MAP - Maudsley addiction profile,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,ZRVn.11,Severe,"","","",2,read
37770,Accidental poisoning by cannabis derivatives,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T841000,Severe,"","","",2,read
46800,Amphetamine or psychostimulant dependence in remission,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E244300,Severe,"","","",2,read
24998,"Other specified drug dependence, continuous",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E247100,Severe,"","","",2,read
